contract_id,customer_id,supplier_id,commodity_code,contract_type,start_date,end_date,contract_value_usd,payment_terms,delivery_terms,quality_requirements,penalty_clauses,termination_notice_days,auto_renewal,renewal_date,signed_by_customer,signed_by_supplier,contract_status,amendments_count,version
CON-01686,CUS-0087,SUP-0053,CTN,Time & Materials,2019-10-19,2020-10-18,5147869.26,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-09-18,true,true,expired,4,4
CON-01687,CUS-0091,SUP-0181,COP,Volume Discount,2023-05-21,2025-05-20,5997603.95,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-04-20,true,true,active,2,4
CON-01688,CUS-0191,SUP-0173,STL,Fixed Price,2017-02-25,2020-02-25,897002.51,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-01-26,true,true,expired,0,3
CON-01689,CUS-0019,SUP-0029,CEM,Fixed Price,2015-11-06,2016-11-05,9601718.72,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2016-10-06,true,true,expired,4,5
CON-01690,CUS-0242,SUP-0038,PLA,Cost Plus,2021-04-12,2024-04-11,10123127.31,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-03-12,true,true,active,5,6
CON-01691,CUS-0174,SUP-0179,CEM,Time & Materials,2023-08-17,2024-08-16,361820.84,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-07-17,true,true,active,4,4
CON-01692,CUS-0279,SUP-0078,REE,Fixed Price,2020-06-02,2022-06-02,6426691.63,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-05-03,true,false,expired,3,2
CON-01693,CUS-0249,SUP-0185,STL,Cost Plus,2018-01-21,2019-01-21,8028392.43,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-12-22,true,true,expired,4,1
CON-01694,CUS-0066,SUP-0112,SLC,Time & Materials,2019-05-08,2020-05-07,13591629.42,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-04-07,true,true,expired,0,4
CON-01695,CUS-0038,SUP-0156,ALM,Fixed Price,2018-09-22,2020-09-21,370564.27,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-08-22,true,true,expired,2,2
CON-01696,CUS-0203,SUP-0111,TIM,Cost Plus,2016-05-14,2017-05-14,6822322.64,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-04-14,true,true,expired,3,3
CON-01697,CUS-0251,SUP-0185,CTN,Fixed Price,2021-06-04,2022-06-04,9046385.53,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-05-05,true,true,expired,1,5
CON-01698,CUS-0319,SUP-0061,TIM,Fixed Price,2018-03-10,2020-03-09,5230792.26,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-02-08,true,true,expired,1,5
CON-01699,CUS-0191,SUP-0142,RBR,Fixed Price,2021-04-06,2023-04-06,12399434.86,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-03-07,true,true,expired,5,2
CON-01700,CUS-0188,SUP-0048,ALM,Fixed Price,2020-12-08,2022-12-08,12776595.24,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-11-08,true,true,expired,0,3
CON-01701,CUS-0176,SUP-0012,NIC,Fixed Price,2020-02-20,2023-02-19,6224932.18,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-01-20,true,true,expired,2,6
CON-01702,CUS-0129,SUP-0142,TIM,Volume Discount,2015-03-14,2016-03-13,4914833.6,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2016-02-12,true,true,expired,1,3
CON-01703,CUS-0104,SUP-0089,STL,Fixed Price,2017-01-03,2019-01-03,1735096.26,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-12-04,true,true,expired,2,6
CON-01704,CUS-0263,SUP-0036,STL,Fixed Price,2020-11-19,2023-11-19,8106831.36,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-10-20,true,true,expired,4,5
CON-01705,CUS-0217,SUP-0056,TIM,Fixed Price,2022-10-18,2025-10-17,4943444.11,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-09-17,true,true,active,0,1
CON-01706,CUS-0305,SUP-0176,REE,Time & Materials,2019-12-13,2021-12-12,9990002.43,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-11-12,true,false,expired,4,6
CON-01707,CUS-0032,SUP-0083,LIT,Fixed Price,2017-04-20,2020-04-19,62939.08,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-03-20,true,false,expired,3,4
CON-01708,CUS-0128,SUP-0122,SLC,Framework,2021-03-02,2023-03-02,12480842.44,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2023-01-31,true,true,expired,2,6
CON-01709,CUS-0045,SUP-0069,ALM,Time & Materials,2018-11-10,2021-11-09,10597630.1,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-10-10,true,true,expired,4,3
CON-01710,CUS-0235,SUP-0135,ALM,Fixed Price,2019-06-24,2020-06-23,14013909.32,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-05-24,true,true,expired,0,5
CON-01711,CUS-0076,SUP-0133,SLC,Time & Materials,2016-12-25,2018-12-25,5055754.57,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-11-25,true,true,expired,5,5
CON-01712,CUS-0053,SUP-0164,RBR,Volume Discount,2020-03-25,2022-03-25,13995954.88,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-02-23,true,true,expired,0,6
CON-01713,CUS-0264,SUP-0083,GLS,Time & Materials,2021-01-01,2022-01-01,14882584.29,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-12-02,true,true,expired,5,2
CON-01714,CUS-0252,SUP-0080,COP,Framework,2018-10-20,2021-10-19,12101542.57,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-09-19,true,true,expired,3,6
CON-01715,CUS-0249,SUP-0080,SEM,Time & Materials,2018-01-19,2020-01-19,11778078.75,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2019-12-20,true,true,expired,2,3
CON-01716,CUS-0191,SUP-0101,NIC,Fixed Price,2018-01-09,2020-01-09,5512929.12,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-12-10,true,true,expired,0,5
CON-01717,CUS-0254,SUP-0170,GLS,Cost Plus,2015-02-23,2017-02-22,14832098.77,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-01-23,true,true,expired,2,3
CON-01718,CUS-0220,SUP-0046,LIT,Cost Plus,2019-01-21,2021-01-20,14762494.58,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-12-21,true,true,expired,4,6
CON-01719,CUS-0225,SUP-0057,ALM,Time & Materials,2016-03-04,2019-03-04,3434185.89,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-02-02,true,true,expired,3,4
CON-01720,CUS-0064,SUP-0179,REE,Fixed Price,2015-03-18,2016-03-17,3703052.02,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-02-16,true,true,expired,4,6
CON-01721,CUS-0238,SUP-0169,GLS,Fixed Price,2018-05-23,2021-05-22,9704857.2,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-04-22,true,true,expired,0,1
CON-01722,CUS-0319,SUP-0177,STL,Fixed Price,2021-05-10,2023-05-10,9382249.21,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2023-04-10,true,true,expired,4,6
CON-01723,CUS-0157,SUP-0022,TIM,Fixed Price,2018-10-06,2021-10-05,7920786.85,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-09-05,true,true,expired,5,3
CON-01724,CUS-0064,SUP-0151,PAP,Fixed Price,2020-08-19,2023-08-19,1583135.92,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-07-20,true,true,expired,2,1
CON-01725,CUS-0280,SUP-0158,CTN,Time & Materials,2021-01-03,2022-01-03,8769447.87,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-12-04,true,true,expired,1,2
CON-01726,CUS-0064,SUP-0043,SEM,Volume Discount,2015-05-21,2018-05-20,4747514.37,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-04-20,true,true,expired,2,4
CON-01727,CUS-0203,SUP-0126,LIT,Cost Plus,2020-05-12,2022-05-12,64840.91,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-04-12,true,true,expired,4,6
CON-01728,CUS-0244,SUP-0067,COP,Fixed Price,2017-08-15,2019-08-15,2602982.6,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-07-16,true,true,expired,5,5
CON-01729,CUS-0007,SUP-0052,ALM,Framework,2018-11-16,2021-11-15,8933547.42,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-10-16,true,false,expired,3,2
CON-01730,CUS-0227,SUP-0153,RBR,Fixed Price,2015-11-03,2016-11-02,6896884.94,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-10-03,true,true,expired,3,6
CON-01731,CUS-0093,SUP-0065,CEM,Time & Materials,2015-02-04,2016-02-04,1451466.67,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-01-05,true,false,expired,4,4
CON-01732,CUS-0320,SUP-0023,PAP,Cost Plus,2019-10-03,2020-10-02,9049226.84,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-09-02,true,true,expired,0,2
CON-01733,CUS-0086,SUP-0035,CTN,Cost Plus,2018-07-24,2020-07-23,2039078.96,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-06-23,true,false,expired,2,6
CON-01734,CUS-0065,SUP-0006,REE,Framework,2020-01-14,2023-01-13,13217265.18,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-12-14,true,true,expired,2,4
CON-01735,CUS-0216,SUP-0205,PAP,Framework,2016-07-20,2019-07-20,6324813.25,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-06-20,true,true,expired,5,5
CON-01736,CUS-0051,SUP-0160,COP,Cost Plus,2022-04-04,2024-04-03,9106286.04,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2024-03-04,true,true,active,5,2
CON-01737,CUS-0230,SUP-0024,STL,Volume Discount,2019-10-07,2020-10-06,186283.26,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-09-06,true,true,expired,0,6
CON-01738,CUS-0225,SUP-0202,REE,Volume Discount,2017-04-02,2019-04-02,14247220.13,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-03-03,true,true,expired,2,3
CON-01739,CUS-0278,SUP-0187,CTN,Fixed Price,2021-01-07,2022-01-07,596238.06,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-12-08,true,false,expired,2,4
CON-01740,CUS-0033,SUP-0197,RBR,Fixed Price,2023-01-14,2024-01-14,9445714.01,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-12-15,true,true,active,3,6
CON-01741,CUS-0187,SUP-0114,PLA,Cost Plus,2023-06-15,2026-06-14,5874791.02,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2026-05-15,true,true,active,1,3
CON-01742,CUS-0139,SUP-0183,TIM,Time & Materials,2022-04-07,2023-04-07,2236537.34,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-03-08,true,true,expired,3,3
CON-01743,CUS-0224,SUP-0082,TIM,Time & Materials,2021-08-20,2023-08-20,2813997.75,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-07-21,true,true,expired,5,2
CON-01744,CUS-0083,SUP-0005,ALM,Fixed Price,2020-07-16,2023-07-16,1824223.5,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-06-16,true,true,expired,2,3
CON-01745,CUS-0045,SUP-0124,RBR,Framework,2021-06-06,2024-06-05,4195177.2,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-05-06,true,true,active,3,6
CON-01746,CUS-0256,SUP-0057,RBR,Fixed Price,2019-04-14,2022-04-13,12811603.85,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-03-14,true,true,expired,0,5
CON-01747,CUS-0107,SUP-0168,NIC,Fixed Price,2019-10-16,2021-10-15,11145365.71,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-09-15,true,true,expired,5,4
CON-01748,CUS-0247,SUP-0170,PAP,Fixed Price,2021-03-05,2024-03-04,4409253.19,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-02-03,true,true,active,4,4
CON-01749,CUS-0187,SUP-0106,RBR,Cost Plus,2020-12-19,2021-12-19,13462279.67,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-11-19,true,true,expired,3,1
CON-01750,CUS-0198,SUP-0177,NIC,Fixed Price,2019-06-13,2022-06-12,540350.52,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-05-13,true,true,expired,0,3
CON-01751,CUS-0161,SUP-0137,CEM,Framework,2015-03-06,2017-03-05,1875972.44,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-02-03,true,true,expired,2,2
CON-01752,CUS-0272,SUP-0024,STL,Fixed Price,2018-09-02,2020-09-01,6968319.52,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-08-02,true,true,expired,5,3
CON-01753,CUS-0213,SUP-0093,RBR,Framework,2018-09-17,2020-09-16,14698693.26,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-08-17,true,true,expired,4,2
CON-01754,CUS-0223,SUP-0123,REE,Fixed Price,2017-02-11,2018-02-11,13033612.29,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-01-12,true,true,expired,2,6
CON-01755,CUS-0031,SUP-0148,LIT,Fixed Price,2017-01-08,2018-01-08,7715046.29,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-12-09,true,true,expired,2,4
CON-01756,CUS-0048,SUP-0006,PAP,Cost Plus,2017-06-15,2019-06-15,4346395.58,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-05-16,true,true,expired,0,3
CON-01757,CUS-0124,SUP-0025,CEM,Fixed Price,2016-03-08,2018-03-08,9853817.79,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-02-06,true,true,expired,5,3
CON-01758,CUS-0141,SUP-0075,LIT,Fixed Price,2021-03-16,2024-03-15,4764501.61,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-02-14,true,true,active,4,1
CON-01759,CUS-0024,SUP-0150,REE,Cost Plus,2022-07-14,2025-07-13,379566.99,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-06-13,true,true,active,2,4
CON-01760,CUS-0039,SUP-0044,SLC,Fixed Price,2019-07-11,2020-07-10,4563057.84,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-06-10,true,true,expired,2,5
CON-01761,CUS-0311,SUP-0130,GLS,Fixed Price,2021-09-21,2023-09-21,10890411.81,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-08-22,true,true,expired,4,4
CON-01762,CUS-0184,SUP-0168,RBR,Fixed Price,2021-03-14,2023-03-14,1359138.51,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-02-12,true,true,expired,4,2
CON-01763,CUS-0230,SUP-0202,TIM,Framework,2020-08-03,2021-08-03,4723871.84,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-07-04,true,true,expired,2,1
CON-01764,CUS-0170,SUP-0024,PAP,Fixed Price,2021-01-10,2023-01-10,9826128.23,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-12-11,true,true,expired,4,3
CON-01765,CUS-0208,SUP-0019,REE,Cost Plus,2018-06-06,2019-06-06,5356288.6,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-05-07,true,true,expired,3,5
CON-01766,CUS-0154,SUP-0088,RBR,Framework,2019-01-05,2022-01-04,13625847.01,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-12-05,true,true,expired,2,3
CON-01767,CUS-0233,SUP-0159,PAP,Cost Plus,2016-10-09,2018-10-09,12950532.23,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-09-09,true,true,expired,1,6
CON-01768,CUS-0274,SUP-0167,TIM,Framework,2017-09-10,2018-09-10,7650365.59,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-08-11,true,true,expired,2,5
CON-01769,CUS-0193,SUP-0070,GLS,Volume Discount,2015-03-22,2016-03-21,12840836.4,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-02-20,true,true,expired,1,4
CON-01770,CUS-0289,SUP-0184,TIM,Fixed Price,2015-10-24,2018-10-23,10404395.45,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-09-23,true,true,expired,1,3
CON-01771,CUS-0079,SUP-0040,ALM,Fixed Price,2017-05-11,2020-05-10,9547847.65,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-04-10,true,true,expired,4,1
CON-01772,CUS-0209,SUP-0070,CTN,Volume Discount,2020-07-12,2022-07-12,12525223.2,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-06-12,true,true,expired,5,1
CON-01773,CUS-0130,SUP-0054,CEM,Fixed Price,2020-07-10,2022-07-10,377511.24,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-06-10,true,true,expired,0,1
CON-01774,CUS-0100,SUP-0184,TIM,Cost Plus,2021-09-13,2024-09-12,13668429.87,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-08-13,true,true,active,0,4
CON-01775,CUS-0124,SUP-0199,PLA,Volume Discount,2020-12-11,2023-12-11,4523233.22,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-11-11,true,true,expired,0,5
CON-01776,CUS-0255,SUP-0003,TIM,Volume Discount,2020-05-21,2023-05-21,2396972.01,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-04-21,true,true,expired,5,6
CON-01777,CUS-0251,SUP-0094,NIC,Fixed Price,2018-08-23,2019-08-23,8117501.38,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-07-24,true,true,expired,5,2
CON-01778,CUS-0129,SUP-0167,SEM,Fixed Price,2023-04-03,2025-04-02,9636467.04,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-03-03,true,true,active,3,2
CON-01779,CUS-0028,SUP-0100,REE,Framework,2018-03-04,2021-03-03,14218374.82,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-02-01,true,true,expired,4,6
CON-01780,CUS-0235,SUP-0169,CTN,Fixed Price,2020-10-05,2023-10-05,5224280.94,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-09-05,true,true,expired,0,4
CON-01781,CUS-0318,SUP-0044,PLA,Volume Discount,2018-09-25,2020-09-24,12407369.35,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-08-25,true,true,expired,2,1
CON-01782,CUS-0312,SUP-0165,CEM,Time & Materials,2021-09-11,2024-09-10,13150536.37,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-08-11,true,true,active,4,2
CON-01783,CUS-0271,SUP-0148,PLA,Cost Plus,2022-11-11,2025-11-10,7207719.07,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-10-11,true,true,active,4,2
